day_of_year,hour,temperature,humidity,solar_radiation,pressure
230,23,21.36,84.2,0.0,972.392
231,0,20.72,83.0,0.0,972.3
231,1,20.48,84.4,0.0,972.374
231,2,19.759999999999998,83.4,4.6,972.55
231,3,20.880000000000003,81.4,107.6,972.82
231,4,24.28,70.2,314.6,973.152
231,5,26.46,64.4,554.6,973.32
231,6,27.96,58.0,747.2,973.4680000000001
231,7,29.619999999999997,48.6,889.4,973.2639999999999
231,8,31.32,41.6,970.6,972.9100000000001
231,9,32.68,37.2,989.0,972.4739999999999
231,10,33.739999999999995,34.8,928.0,971.9739999999999
231,11,34.339999999999996,33.0,803.6,971.5880000000001
231,12,34.12,34.6,628.4,971.4559999999999
231,13,33.0,41.4,409.8,971.484
231,14,31.259999999999998,48.6,181.8,971.64
231,15,29.560000000000002,50.8,24.6,971.912
231,16,27.939999999999998,58.8,0.0,972.4739999999999
231,17,26.78,63.2,0.0,973.0619999999999
231,18,25.72,67.6,0.0,973.2819999999999
231,19,24.34,71.0,0.0,973.1299999999999
231,20,23.22,75.0,0.0,972.924
231,21,22.54,76.4,0.0,972.632
231,22,21.94,80.0,0.0,972.4219999999999
231,23,21.16,78.6,0.0,972.242
232,0,20.72,76.2,0.0,972.24
232,1,20.619999999999997,78.2,0.0,972.244
232,2,20.3,78.4,4.0,972.5459999999999
232,3,21.52,75.8,94.8,972.874
232,4,24.7,70.2,270.8,973.1120000000001
232,5,26.8,63.0,487.8,973.284
232,6,28.22,56.4,670.4,973.4040000000001
232,7,30.24,48.8,869.0,973.26
232,8,31.939999999999998,40.4,957.8,972.992
232,9,33.18,35.6,974.0,972.642
232,10,34.22,35.0,919.2,972.2459999999999
232,11,34.78,32.2,800.4,971.832
232,12,34.42,36.0,606.4,971.608
232,13,33.04,41.8,406.6,971.78
232,14,31.619999999999997,47.2,177.6,971.9680000000001
232,15,29.5,56.6,21.2,972.374
232,16,27.68,66.2,0.0,972.984
232,17,26.7,70.6,0.0,973.51
232,18,25.919999999999998,74.4,0.0,973.75
232,19,25.22,75.4,0.0,973.7360000000001
232,20,24.580000000000002,77.8,0.0,973.616
232,21,23.98,80.8,0.0,973.448
232,22,23.6,81.4,0.0,973.284
232,23,23.6,82.0,0.2,973.134
233,0,23.619999999999997,82.2,0.0,972.992
233,1,23.04,83.0,0.0,972.9959999999999
233,2,22.619999999999997,84.0,3.2,973.142
233,3,23.02,82.4,102.4,973.384
233,4,24.96,77.8,296.8,973.6700000000001
233,5,26.46,68.4,504.4,973.762
233,6,28.1,58.6,744.6,973.766
233,7,29.860000000000003,51.0,881.4,973.6899999999999
233,8,31.2,45.6,962.4,973.2719999999999
233,9,32.779999999999994,39.4,983.0,972.8100000000001
233,10,33.839999999999996,35.8,925.2,972.3619999999999
233,11,34.0,36.6,792.8,972.0219999999999
233,12,33.64,39.2,626.6,971.8
233,13,32.44,44.6,402.6,971.9159999999999
233,14,30.839999999999996,49.0,177.6,972.074
233,15,29.02,55.4,21.0,972.452
233,16,27.28,64.4,0.0,973.0120000000001
233,17,26.26,71.8,0.0,973.552
233,18,25.34,76.2,0.0,973.824
233,19,24.4,78.8,0.0,973.75
233,20,23.6,80.2,0.0,973.656
233,21,22.5,83.2,0.0,973.384
233,22,22.619999999999997,83.8,0.0,973.182
233,23,22.04,84.4,0.0,973.134
234,0,21.86,84.6,0.0,972.972
234,1,21.28,85.6,0.0,972.9860000000001
234,2,20.6,87.2,3.6,973.2280000000001
234,3,21.48,85.4,112.4,973.49
234,4,24.52,76.0,267.2,973.71
234,5,26.18,70.6,532.6,973.894
234,6,27.74,62.2,724.6,973.976
234,7,29.419999999999998,53.8,885.2,973.876
234,8,30.919999999999998,47.4,954.2,973.5719999999999
234,9,32.58,39.4,975.6,973.164
234,10,33.58,36.0,916.4,972.778
234,11,34.04,36.0,796.8,972.452
234,12,33.279999999999994,40.4,619.8,972.4799999999999
234,13,32.18,43.6,407.8,972.508
234,14,30.840000000000003,48.8,177.6,972.6959999999999
234,15,29.080000000000002,55.4,20.8,973.108
234,16,27.32,66.6,0.0,973.5899999999999
234,17,26.119999999999997,75.6,0.0,974.162
234,18,25.259999999999998,79.4,0.0,974.356
234,19,24.380000000000003,81.6,0.0,974.3
234,20,23.580000000000002,84.4,0.0,974.2139999999999
234,21,22.9,85.2,0.0,974.07
234,22,22.66,86.8,0.0,973.912
234,23,22.6,88.0,0.0,973.7819999999999
235,0,22.740000000000002,86.6,0.0,973.662
235,1,22.36,87.4,0.0,973.5559999999999
235,2,22.14,88.4,2.4,973.6700000000001
235,3,22.72,86.8,96.8,973.8380000000001
235,4,24.84,78.2,266.8,974.0219999999999
235,5,26.72,65.8,533.2,974.3340000000001
235,6,28.46,57.2,676.2,974.4639999999999
235,7,29.96,51.0,789.8571428571429,974.366
235,8,31.32,46.4,848.9142857142857,974.0459999999999
235,9,32.839999999999996,40.8,855.9714285714286,973.6619999999999
235,10,34.14,34.8,809.0285714285715,973.1959999999999
235,11,34.739999999999995,31.8,714.4857142857143,972.882
235,12,34.38,35.0,567.9428571428572,972.756
235,13,32.86,42.2,397.8,972.836
235,14,31.1,50.6,173.4,973.0
235,15,29.060000000000002,57.0,18.8,973.336
235,16,27.439999999999998,64.6,0.0,973.93
235,17,26.339999999999996,70.0,0.0,974.54
235,18,25.36,73.6,0.0,974.824
235,19,24.46,76.4,0.0,974.85
235,20,23.28,78.8,0.0,974.6659999999999
235,21,22.56,80.0,0.0,974.484
235,22,21.62,79.8,0.0,974.2940000000001
235,23,21.28,83.4,0.0,974.1360000000001
236,0,20.32,84.8,0.0,974.0319999999999
236,1,20.36,85.6,0.0,974.106
236,2,19.240000000000002,87.0,2.4,974.3380000000001
236,3,20.5,85.2,107.2,974.5540000000001
236,4,23.98,75.2,274.2,974.7819999999999
236,5,26.380000000000003,63.0,549.2,974.99
236,6,28.060000000000002,54.2,747.0,975.184
236,7,29.8,46.4,886.4,975.0559999999999
236,8,31.4,39.8,964.8,974.6940000000001
236,9,32.88,35.0,980.2,974.2959999999999
236,10,34.239999999999995,29.8,925.4,973.7860000000001
236,11,35.0,28.0,804.2,973.3799999999999
236,12,34.96,29.0,626.2,973.18
236,13,33.739999999999995,36.0,401.0,973.21
236,14,31.52,46.4,167.6,973.4219999999999
236,15,29.26,56.4,16.6,973.8219999999999
236,16,27.5,63.8,0.0,974.394
236,17,26.3,71.2,0.0,974.984
236,18,25.5,74.6,0.0,975.1720000000001
236,19,24.86,76.2,0.0,975.068
236,20,24.16,77.6,0.0,974.96
236,21,23.2,79.8,0.0,974.7139999999999
236,22,22.22,82.0,0.0,974.586
236,23,21.64,82.8,0.0,974.4979999999999
237,0,21.28,84.6,0.0,974.45
237,1,21.5,85.6,0.0,974.4200000000001
237,2,21.48,84.2,3.2,974.5799999999999
237,3,22.119999999999997,82.0,85.4,974.8340000000001
237,4,24.560000000000002,75.8,239.2,975.012
237,5,26.5,66.4,569.8,975.1020000000001
237,6,28.139999999999997,57.8,686.4,975.2120000000001
237,7,30.0,48.8,875.0,974.9860000000001
237,8,31.619999999999997,41.4,936.2,974.5020000000001
237,9,32.94,37.4,974.4,974.024
237,10,34.06,34.4,916.0,973.582
237,11,34.44,35.0,806.0,973.1380000000001
237,12,33.660000000000004,40.8,595.4,972.9959999999999
237,13,32.239999999999995,45.0,389.6,973.1540000000001
237,14,30.660000000000004,49.2,160.4,973.47
237,15,28.860000000000003,56.0,15.8,973.76
237,16,27.32,65.2,0.0,974.2
237,17,26.3,73.2,0.0,974.726
237,18,25.580000000000002,77.4,0.0,974.89
237,19,24.880000000000003,81.4,0.0,974.836
237,20,24.240000000000002,83.6,0.0,974.622
237,21,24.0,84.4,0.0,974.426
237,22,23.46,84.8,0.0,974.22
237,23,23.02,87.0,0.0,974.168
238,0,23.119999999999997,87.8,0.0,973.992
238,1,22.72,88.0,0.0,974.0559999999999
238,2,22.419999999999998,88.0,2.6,974.2639999999999
238,3,23.0,87.8,105.0,974.4280000000001
238,4,24.619999999999997,81.0,279.0,974.7700000000001
238,5,26.0,72.2,454.4,974.9799999999999
238,6,27.74,62.6,760.6,975.034
238,7,29.380000000000003,52.2,889.6,974.8979999999999
238,8,31.139999999999997,43.2,963.4,974.4399999999999
238,9,32.4,39.4,966.4,974.028
238,10,33.480000000000004,36.8,897.6,973.5619999999999
238,11,33.58,37.8,776.8,973.258
238,12,33.18,40.6,603.2,973.116
238,13,32.059999999999995,46.8,386.6,973.174
238,14,30.28,55.6,157.8,973.372
238,15,28.380000000000003,63.2,13.4,973.708
238,16,26.939999999999998,70.4,0.0,974.3639999999999
238,17,26.139999999999997,76.2,0.0,974.9159999999999
238,18,25.5,78.2,0.0,975.1479999999999
238,19,25.0,79.8,0.0,975.052
238,20,24.48,81.4,0.0,974.9399999999999
238,21,23.919999999999998,83.2,0.0,974.6940000000001
238,22,23.419999999999998,84.6,0.0,974.5219999999999
238,23,23.119999999999997,85.2,0.0,974.3100000000001
239,0,22.259999999999998,87.0,0.0,974.222
239,1,21.96,87.6,0.0,974.3860000000001
239,2,21.479999999999997,87.8,3.4,974.61
239,3,22.32,87.4,105.4,974.836
239,4,24.759999999999998,77.6,310.4,975.04
239,5,26.48,69.8,522.6,975.122
239,6,28.339999999999996,60.0,738.8,975.2860000000001
239,7,30.160000000000004,50.6,874.6,975.0799999999999
239,8,31.860000000000003,42.6,946.2,974.686
239,9,33.18,36.4,956.2,974.2719999999999
239,10,34.160000000000004,34.6,843.2,973.8639999999999
239,11,34.3,35.0,761.2,973.574
239,12,33.74,39.8,589.4,973.4619999999999
239,13,32.88,42.0,386.8,973.53
239,14,31.54,46.2,140.8,973.656
239,15,29.439999999999998,55.6,11.4,973.914
239,16,27.74,64.8,0.0,974.472
239,17,26.6,72.8,0.0,975.04
239,18,25.880000000000003,74.2,0.0,975.308
239,19,25.080000000000002,78.8,0.0,975.0559999999999
239,20,24.36,80.6,0.0,975.0319999999999
239,21,24.02,81.0,0.0,974.75
239,22,23.580000000000002,82.8,0.0,974.632
239,23,23.02,84.2,0.0,974.57
240,0,22.68,83.8,0.0,974.508
240,1,22.2,86.0,0.0,974.6479999999999
240,2,22.06,87.2,2.6,974.8059999999999
240,3,23.02,87.0,105.2,975.01
240,4,24.86,79.6,296.0,975.316
240,5,26.82,68.4,492.6,975.366
240,6,28.68,57.2,722.4,975.366
240,7,30.139999999999997,50.0,864.8,975.1200000000001
240,8,31.78,42.0,943.6,974.658
240,9,33.28,36.6,939.0,974.2719999999999
240,10,34.260000000000005,34.2,901.6,973.856
240,11,34.58,36.4,766.0,973.4739999999999
240,12,33.260000000000005,42.6,589.8,973.5020000000001
240,13,31.9,45.6,380.4,973.5139999999999
240,14,30.4,50.8,148.6,973.756
240,15,28.439999999999998,57.6,8.8,973.9680000000001
240,16,27.02,68.0,0.0,974.506
240,17,26.24,73.4,0.0,975.0880000000001
240,18,25.48,77.8,0.0,975.3639999999999
240,19,24.82,79.4,0.0,975.2959999999999
240,20,24.32,80.6,0.0,975.244
240,21,23.86,81.4,0.0,975.0380000000001
240,22,23.48,83.4,0.0,974.7879999999999
240,23,22.86,84.4,0.0,974.7760000000001
241,0,22.64,85.0,0.0,974.836
241,1,22.44,86.6,0.0,974.882
241,2,22.060000000000002,86.8,2.8,975.098
241,3,22.78,86.2,91.2,975.3639999999999
241,4,25.04,79.0,299.4,975.682
241,5,26.54,67.2,513.8,975.85
241,6,28.18,57.4,743.2,975.966
241,7,29.639999999999997,51.6,826.8,975.7299999999999
241,8,31.119999999999997,44.6,966.2,975.336
241,9,32.42,38.6,959.0,975.008
241,10,33.6,33.8,915.8,974.6380000000001
241,11,34.08,34.6,717.8,974.258
241,12,33.22,39.6,580.4,974.2280000000001
241,13,31.939999999999998,42.4,370.2,974.3460000000001
241,14,30.619999999999997,46.6,148.8,974.378
241,15,28.74,53.4,7.6,974.592
241,16,27.18,63.0,0.0,975.3219999999999
241,17,26.080000000000002,69.8,0.0,975.93
241,18,25.16,72.8,0.0,976.1360000000001
241,19,24.02,77.2,0.0,975.95
241,20,23.240000000000002,77.2,0.0,975.9
241,21,22.48,78.8,0.0,975.7379999999999
241,22,22.16,82.6,0.0,975.5360000000001
241,23,21.880000000000003,82.4,0.0,975.4540000000001
242,0,21.46,83.0,0.0,975.472
242,1,20.919999999999998,82.6,0.0,975.586
242,2,20.78,84.6,2.6,975.7959999999999
242,3,21.44,81.0,92.4,976.1600000000001
242,4,24.46,73.4,261.0,976.5139999999999
242,5,26.919999999999998,62.0,490.6,976.8459999999999
242,6,28.119999999999997,58.2,752.8,977.146
242,7,29.939999999999998,51.2,861.64,977.0139999999999
242,8,31.339999999999996,44.4,883.0799999999999,976.726
242,9,32.7,39.0,898.1200000000001,976.356
242,10,34.019999999999996,35.4,860.5600000000001,975.952
242,11,34.7,34.2,758.8,975.516
242,12,34.06,38.8,588.8,975.3219999999999
242,13,32.339999999999996,46.4,373.2,975.4559999999999
242,14,30.52,51.4,151.8,975.7180000000001
242,15,28.339999999999996,60.6,8.2,976.0899999999999
242,16,26.919999999999998,68.2,0.0,976.606
242,17,26.0,73.6,0.0,977.2819999999999
242,18,25.28,77.6,0.0,977.45
242,19,24.619999999999997,80.0,0.0,977.402
242,20,23.919999999999998,83.0,0.0,977.262
242,21,23.68,83.6,0.0,976.9799999999999
242,22,23.080000000000002,84.2,0.0,976.6659999999999
242,23,22.419999999999998,85.0,0.0,976.53
243,0,22.06,86.4,0.0,976.574
243,1,21.080000000000002,86.8,0.0,976.6940000000001
243,2,20.7,84.8,1.8,976.9159999999999
243,3,21.419999999999998,84.6,98.8,977.118
243,4,24.619999999999997,74.0,292.8,977.356
243,5,26.660000000000004,64.6,506.0,977.616
243,6,28.22,56.6,687.0,977.6959999999999
243,7,29.46,51.2,889.2,977.624
243,8,31.0,45.0,941.6,977.142
243,9,32.36,39.4,947.8,976.6360000000001
243,10,33.6,35.4,885.8,976.092
243,11,34.1,33.6,761.4,975.7239999999999
243,12,33.160000000000004,40.6,571.4,975.586
243,13,31.560000000000002,45.2,360.2,975.7459999999999
243,14,30.1,48.2,142.4,975.836
243,15,28.2,58.2,7.4,976.0899999999999
243,16,26.68,68.8,0.0,976.592
243,17,25.839999999999996,74.8,0.0,977.116
243,18,25.1,79.2,0.0,977.22
243,19,24.4,81.6,0.0,977.116
243,20,23.78,83.4,0.0,976.9200000000001
243,21,23.36,83.4,0.0,976.552
243,22,23.0,85.2,0.0,976.2
243,23,23.020000000000003,86.6,0.0,976.006
244,0,22.66,87.0,0.0,975.942
244,1,22.2,87.0,0.0,975.976
244,2,21.759999999999998,87.6,3.0,976.192
244,3,22.240000000000002,87.4,82.8,976.3219999999999
244,4,24.4,80.0,253.6,976.3879999999999
244,5,26.060000000000002,72.8,473.6,976.524
244,6,27.52,63.2,631.2,976.548
244,7,29.2,52.6,732.4,976.382
244,8,30.46,49.0,936.4,975.9680000000001
244,9,31.860000000000003,43.0,908.2,975.5319999999999
244,10,33.1,39.6,796.6,975.05
244,11,33.239999999999995,40.2,754.2,974.668
244,12,32.339999999999996,42.8,573.6,974.5
244,13,31.26,44.4,360.6,974.5200000000001
244,14,29.7,50.0,136.2,974.7360000000001
244,15,27.78,59.6,6.2,974.9799999999999
244,16,26.339999999999996,67.4,0.0,975.442
244,17,25.46,73.0,0.0,975.982
244,18,24.82,76.4,0.0,976.0200000000001
244,19,23.94,78.6,0.0,976.006
244,20,23.36,81.2,0.0,975.882
244,21,22.84,83.2,0.0,975.5799999999999
244,22,22.14,84.6,0.0,975.3059999999999
244,23,21.98,85.4,0.0,975.2119999999999
245,0,21.759999999999998,86.8,0.0,975.1200000000001
245,1,21.7,85.8,0.0,975.1020000000001
245,2,21.5,87.0,1.6,975.226
245,3,22.2,86.2,87.2,975.4440000000001
245,4,24.56,77.2,301.8,975.626
245,5,25.919999999999998,69.6,475.0,975.7540000000001
245,6,27.160000000000004,63.2,711.4,975.79
245,7,28.68,56.0,831.9,975.6279999999999
245,8,30.160000000000004,50.2,904.2,975.18
245,9,31.52,43.2,913.7,974.8059999999999
245,10,32.6,40.2,890.2,974.356
245,11,32.660000000000004,42.2,712.8,974.14
245,12,32.3,43.2,578.0,974.016
245,13,31.139999999999997,46.6,358.0,974.052
245,14,29.580000000000002,52.8,135.6,974.108
245,15,27.6,62.4,5.8,974.4
245,16,26.060000000000002,70.8,0.0,975.1139999999999
245,17,25.28,75.8,0.0,975.742
245,18,24.7,78.0,0.0,975.814
245,19,24.04,79.8,0.0,975.758
245,20,23.419999999999998,81.6,0.0,975.668
245,21,22.86,83.4,0.0,975.582
245,22,22.22,84.4,0.0,975.2639999999999
245,23,21.36,86.2,0.0,975.1659999999999
246,0,20.88,86.6,0.0,975.0260000000001
246,1,20.96,86.8,0.0,975.058
246,2,20.34,89.4,1.2,975.2539999999999
246,3,21.22,85.8,87.2,975.5199999999999
246,4,24.119999999999997,76.8,286.0,975.644
246,5,26.04,67.2,456.4,975.856
246,6,27.68,58.4,729.4,976.0799999999999
246,7,29.04,51.8,880.4,975.858
246,8,30.28,45.4,928.0,975.47
246,9,31.439999999999998,41.2,948.0,975.094
246,10,32.42,38.2,882.4,974.626
246,11,32.739999999999995,39.2,762.4,974.2520000000001
246,12,32.32,43.0,546.6,974.082
246,13,30.96,47.2,351.4,974.0799999999999
246,14,29.76,50.0,133.0,974.18
246,15,27.8,56.8,5.0,974.508
246,16,26.4,66.0,0.0,975.04
246,17,25.5,71.0,0.0,975.5540000000001
246,18,24.6,74.8,0.0,975.758
246,19,23.619999999999997,77.8,0.0,975.642
246,20,22.7,80.0,0.0,975.4219999999999
246,21,21.7,80.8,0.0,975.0959999999999
246,22,21.04,83.2,0.0,974.814
246,23,20.919999999999998,85.4,0.0,974.716
247,0,20.2,84.8,0.0,974.488
247,1,19.7,85.2,0.0,974.574
247,2,19.34,89.2,1.6,974.6619999999999
247,3,19.9,86.6,96.0,974.868
247,4,23.5,79.4,294.8,975.006
247,5,25.9,69.0,529.4,975.3619999999999
247,6,27.52,59.4,700.6,975.484
247,7,29.1,48.0,863.2,975.3340000000001
247,8,30.619999999999997,41.6,934.6,974.992
247,9,31.6,38.8,938.2,974.568
247,10,32.74,36.4,875.4,974.1719999999999
247,11,33.120000000000005,36.4,748.0,973.702
247,12,32.6,41.8,556.6,973.482
247,13,31.580000000000002,45.2,341.8,973.6619999999999
247,14,29.9,49.2,120.6,973.932
247,15,28.1,54.6,3.0,974.3280000000001
247,16,26.76,61.2,0.0,974.8879999999999
247,17,25.76,68.6,0.0,975.5020000000001
247,18,24.919999999999998,72.4,0.0,975.6600000000001
247,19,24.14,76.0,0.0,975.5620000000001
247,20,23.2,78.2,0.0,975.4799999999999
247,21,22.2,79.8,0.0,975.1479999999999
247,22,21.32,81.4,0.0,974.876
247,23,20.82,82.8,0.0,974.682
248,0,20.259999999999998,83.6,0.0,974.71
248,1,19.740000000000002,84.4,0.0,974.948
248,2,19.46,86.2,1.4,975.2059999999999
248,3,20.66,82.0,98.8,975.5440000000001
248,4,24.16,75.2,301.2,975.9100000000001
248,5,26.5,65.2,510.2,976.076
248,6,28.119999999999997,56.0,728.6,976.2139999999999
248,7,29.68,48.6,885.8,976.034
248,8,30.96,43.4,951.8,975.6899999999999
248,9,32.08,38.4,948.6,975.2940000000001
248,10,33.18,34.6,871.4,974.836
248,11,33.42,35.8,634.0,974.39
248,12,33.06,39.8,553.8,974.202
248,13,31.619999999999997,42.4,338.8,974.336
248,14,30.02,45.8,117.6,974.55
248,15,28.1,51.8,1.6,974.9100000000001
248,16,26.74,59.6,0.0,975.508
248,17,25.6,64.4,0.0,976.066
248,18,24.48,68.8,0.0,976.1780000000001
248,19,23.48,71.0,0.0,976.0559999999999
248,20,22.5,74.6,0.0,975.9559999999999
248,21,22.04,78.2,0.0,975.68
248,22,21.619999999999997,78.4,0.0,975.458
248,23,21.119999999999997,80.0,0.0,975.418
249,0,20.9,81.0,0.0,975.382
249,1,20.46,80.6,0.0,975.466
249,2,20.48,82.2,1.4,975.644
249,3,20.84,80.4,90.4,975.97
249,4,24.060000000000002,74.0,287.0,976.216
249,5,26.639999999999997,61.6,524.0,976.4720000000001
249,6,28.18,54.0,685.4,976.5899999999999
249,7,29.419999999999998,48.6,902.4,976.3700000000001
249,8,30.78,42.6,922.4,975.9639999999999
249,9,31.919999999999998,38.6,936.6,975.6020000000001
249,10,32.88,35.2,872.4,975.14
249,11,33.1,38.0,712.0,974.784
249,12,32.660000000000004,41.2,557.4,974.6299999999999
249,13,31.18,45.6,314.6,974.778
249,14,29.639999999999997,48.0,105.8,975.04
249,15,27.82,53.8,1.0,975.434
249,16,26.48,62.4,0.0,976.082
249,17,25.5,69.2,0.0,976.55
249,18,24.64,73.4,0.0,976.642
249,19,23.8,75.0,0.0,976.518
249,20,23.0,77.4,0.0,976.3380000000001
249,21,22.48,79.4,0.0,976.0799999999999
249,22,21.5,80.6,0.0,975.762
249,23,21.16,81.6,0.0,975.656
250,0,20.36,81.4,0.0,975.54
250,1,20.380000000000003,81.8,0.0,975.57
250,2,19.72,83.0,4.6,975.8460000000001
250,3,20.46,81.0,117.6,976.094
250,4,24.22,70.2,347.4,976.3
250,5,26.32,61.6,561.2,976.5799999999999
250,6,28.22,53.2,711.8,976.7620000000001
250,7,29.720000000000006,46.0,915.0,976.5840000000001
250,8,30.8,40.2,945.6,976.274
250,9,31.8,37.0,945.8,975.8779999999999
250,10,32.58,34.2,865.0,975.366
250,11,33.18,32.4,717.6,975.0360000000001
250,12,32.760000000000005,35.2,543.8,974.914
250,13,31.339999999999996,39.6,305.8,975.092
250,14,29.839999999999996,44.4,93.0,975.262
250,15,28.139999999999997,50.6,0.6,975.5840000000001
250,16,26.619999999999997,58.2,0.0,976.1619999999999
250,17,25.3,64.4,0.0,976.5540000000001
250,18,24.22,68.4,0.0,976.574
250,19,23.04,68.4,0.0,976.4280000000001
250,20,22.080000000000002,71.2,0.0,976.14
250,21,21.32,72.0,0.0,975.814
250,22,20.32,74.6,0.0,975.5899999999999
250,23,19.7,75.8,0.0,975.482
251,0,19.54,77.2,0.0,975.452
251,1,19.28,76.4,0.0,975.582
251,2,19.919999999999998,76.8,4.6,975.692
251,3,21.18,75.4,111.8,975.9720000000001
251,4,24.76,68.4,347.4,976.1360000000001
251,5,27.02,59.2,572.2,976.484
251,6,28.839999999999996,48.4,686.0,976.592
251,7,30.76,40.8,855.6,976.45
251,8,32.65,34.5,943.0,976.15
251,9,33.18,33.0,942.8,975.7180000000001
251,10,34.08,31.2,845.2,975.2040000000001
251,11,34.34,33.0,666.8,974.814
251,12,34.4,33.4,566.8,974.588
251,13,33.4,37.2,330.4,974.6479999999999
251,14,31.339999999999996,41.2,106.4,974.842
251,15,29.28,48.8,1.0,975.2280000000001
251,16,27.7,53.2,0.0,975.906
251,17,26.52,60.6,0.0,976.518
251,18,25.660000000000004,64.8,0.0,976.7239999999999
251,19,24.419999999999998,69.6,0.0,976.61
251,20,23.7,74.0,0.0,976.558
251,21,22.74,77.0,0.0,976.326
251,22,22.259999999999998,78.4,0.0,976.11
251,23,21.44,81.2,0.0,975.936
252,0,20.86,79.6,0.0,975.918
252,1,20.259999999999998,82.2,0.0,975.952
252,2,19.7,82.4,1.0,976.106
252,3,21.16,78.2,92.2,976.2040000000001
252,4,24.46,70.8,309.6,976.458
252,5,27.0,58.4,508.8,976.742
252,6,28.860000000000003,46.8,720.0,977.0139999999999
252,7,30.580000000000002,38.4,858.0,976.72
252,8,31.68,35.8,929.4,976.4159999999999
252,9,32.660000000000004,33.0,931.2,976.012
252,10,33.4,32.0,863.2,975.682
252,11,33.6,31.8,688.2,975.4119999999999
252,12,32.9,36.4,555.0,975.22
252,13,32.019999999999996,39.2,327.6,975.2760000000001
252,14,30.52,44.6,104.4,975.51
252,15,28.8,50.8,0.8,975.7959999999999
252,16,27.22,59.6,0.0,976.472
252,17,26.119999999999997,67.6,0.0,977.0719999999999
252,18,25.080000000000002,72.8,0.0,977.192
252,19,24.0,78.0,0.0,977.2139999999999
252,20,23.2,79.8,0.0,977.14
252,21,22.34,82.0,0.0,976.8639999999999
252,22,21.4,84.2,0.0,976.6380000000001
252,23,21.0,85.8,0.0,976.528
253,0,20.560000000000002,87.0,0.0,976.4620000000001
253,1,20.380000000000003,88.6,0.0,976.46
253,2,19.8,88.4,0.8,976.598
253,3,20.880000000000003,86.2,96.0,976.894
253,4,23.68,77.8,316.6,977.064
253,5,25.7,69.0,525.0,977.32
253,6,27.0,60.2,633.64,977.442
253,7,28.560000000000002,52.6,742.28,977.1479999999999
253,8,29.860000000000003,44.8,889.32,976.6700000000001
253,9,31.060000000000002,40.4,819.1600000000001,976.202
253,10,32.019999999999996,37.8,822.8,975.702
253,11,32.3,34.8,754.0,975.3219999999999
253,12,31.24,43.2,468.0,975.134
253,13,30.380000000000003,45.0,281.2,975.1719999999999
253,14,29.02,49.8,93.4,975.32
253,15,27.1,57.2,0.6,975.6659999999999
253,16,25.78,65.4,0.0,976.1039999999999
253,17,24.82,72.6,0.0,976.542
253,18,23.92,76.4,0.0,976.698
253,19,23.04,79.0,0.0,976.65
253,20,22.22,81.0,0.0,976.476
253,21,21.580000000000002,83.0,0.0,976.234
253,22,21.0,84.2,0.0,975.836
253,23,20.28,85.2,0.0,975.6360000000001
254,0,20.04,86.4,0.0,975.524
254,1,19.740000000000002,83.8,0.0,975.4440000000001
254,2,20.2,83.0,0.6,975.594
